path,line,function,async,executable_body_lines,executed_body_lines,execution_evidence
networkly_web/capture/appmail.py,702,Resolver.tracked_ids,False,4,4,All body lines exercised
networkly_web/capture/appmail.py,714,_ngram_firm,False,11,11,All body lines exercised
networkly_web/capture/appmail.py,740,resolve_firm,False,12,12,All body lines exercised
networkly_web/capture/appmail.py,784,role_title,False,6,6,All body lines exercised
networkly_web/capture/appmail.py,815,consider_finding,False,29,28,Some body lines exercised
networkly_web/capture/appmail.py,928,_still_due,False,1,1,All body lines exercised
networkly_web/capture/appmail.py,933,_occurred_at,False,8,8,All body lines exercised
networkly_web/capture/appmail.py,947,_rank,False,3,3,All body lines exercised
networkly_web/capture/appmail.py,954,_advances,False,4,4,All body lines exercised
networkly_web/capture/appmail.py,968,accept,False,5,4,Some body lines exercised
networkly_web/capture/appmail.py,977,_accept,False,12,12,All body lines exercised
networkly_web/capture/appmail.py,1011,dismiss,False,4,4,All body lines exercised
networkly_web/capture/appmail.py,1021,_resolve,False,3,3,All body lines exercised
networkly_web/capture/autopilot.py,180,AutopilotError.__init__,False,2,2,All body lines exercised
networkly_web/capture/autopilot.py,185,is_configured,False,1,1,All body lines exercised
networkly_web/capture/autopilot.py,195,_post_json,False,19,19,All body lines exercised
networkly_web/capture/autopilot.py,221,_extract_response_text,False,13,13,All body lines exercised
networkly_web/capture/autopilot.py,237,_grounded,False,5,5,All body lines exercised
networkly_web/capture/autopilot.py,250,build_context_index,False,25,22,Some body lines exercised
networkly_web/capture/autopilot.py,273,build_context_index._add,False,6,5,Some body lines exercised
networkly_web/capture/autopilot.py,308,_context_for,False,5,4,Some body lines exercised
networkly_web/capture/autopilot.py,374,mail_fact_notes,False,11,9,Some body lines exercised
networkly_web/capture/autopilot.py,427,_evidence_note,False,6,6,All body lines exercised
networkly_web/capture/autopilot.py,457,evidence_text,False,13,12,Some body lines exercised
networkly_web/capture/autopilot.py,507,_bounded_confidence,False,7,7,All body lines exercised
networkly_web/capture/autopilot.py,518,_decide_with_model,False,13,13,All body lines exercised
networkly_web/capture/autopilot.py,551,_gate,False,9,9,All body lines exercised
networkly_web/capture/autopilot.py,606,AutopilotReport.count,False,1,1,All body lines exercised
networkly_web/capture/autopilot.py,610,latest_decisions,False,6,6,All body lines exercised
networkly_web/capture/autopilot.py,631,_skip_reason,False,13,12,Some body lines exercised
networkly_web/capture/autopilot.py,664,_active_user,False,1,1,All body lines exercised
networkly_web/capture/autopilot.py,670,_save_running_run,False,9,9,All body lines exercised
networkly_web/capture/autopilot.py,683,_record_decision,False,10,10,All body lines exercised
networkly_web/capture/autopilot.py,699,run_autopilot,False,5,5,All body lines exercised
networkly_web/capture/autopilot.py,723,_run_autopilot,False,125,114,Some body lines exercised
networkly_web/capture/autopilot.py,1068,StartPreview.clamped,False,1,1,All body lines exercised
networkly_web/capture/autopilot.py,1074,preview,False,20,20,All body lines exercised
networkly_web/capture/autopilot.py,1164,today_state,False,16,16,All body lines exercised
networkly_web/capture/autopilot.py,1195,start_run,False,13,11,Some body lines exercised
networkly_web/capture/autopilot.py,1230,claim_run,False,4,4,All body lines exercised
networkly_web/capture/autopilot.py,1245,execute_run,False,21,19,Some body lines exercised
networkly_web/capture/autopilot.py,1296,reap_stale_runs,False,7,7,All body lines exercised
networkly_web/capture/autopilot.py,1331,apply_run,False,67,56,Some body lines exercised
networkly_web/capture/autopilot.py,1481,apply_reviewed_through,False,10,9,Some body lines exercised
networkly_web/capture/autopilot.py,1523,undo_decision,False,5,4,Some body lines exercised
networkly_web/capture/autopilot.py,1532,_undo_decision,False,40,33,Some body lines exercised
networkly_web/capture/chattime.py,135,ChatTime.books,False,1,1,All body lines exercised
networkly_web/capture/chattime.py,340,visible_body,False,9,9,All body lines exercised
networkly_web/capture/chattime.py,362,_strip_tags,False,6,6,All body lines exercised
networkly_web/capture/chattime.py,374,_normalise,False,4,4,All body lines exercised
networkly_web/capture/chattime.py,383,_normalise._pad,False,2,2,All body lines exercised
networkly_web/capture/chattime.py,398,_sentences,False,11,11,All body lines exercised
networkly_web/capture/chattime.py,413,_zone_for,False,5,5,All body lines exercised
networkly_web/capture/chattime.py,424,_clock_of,False,15,14,Some body lines exercised
networkly_web/capture/chattime.py,453,_resolve_year,False,16,8,Some body lines exercised
networkly_web/capture/chattime.py,472,_date_candidates,False,45,39,Some body lines exercised
networkly_web/capture/chattime.py,549,_gap,False,5,4,Some body lines exercised
networkly_web/capture/chattime.py,557,_nearest_date,False,7,7,All body lines exercised
networkly_web/capture/chattime.py,567,_as_utc,False,3,3,All body lines exercised
networkly_web/capture/chattime.py,573,_user_zone,False,7,7,All body lines exercised
networkly_web/capture/chattime.py,583,extract_chat_time,False,47,46,Some body lines exercised
networkly_web/capture/discovery.py,240,_own_institution_domains,False,9,9,All body lines exercised
networkly_web/capture/discovery.py,334,BatchContext.__init__,False,14,14,All body lines exercised
networkly_web/capture/discovery.py,363,FirmDomains.__init__,False,1,1,All body lines exercised
networkly_web/capture/discovery.py,366,FirmDomains._load,False,8,8,All body lines exercised
networkly_web/capture/discovery.py,378,FirmDomains.match,False,12,11,Some body lines exercised
networkly_web/capture/discovery.py,397,_is_transactional_domain,False,4,3,Some body lines exercised
networkly_web/capture/discovery.py,407,_localpart_words,False,2,2,All body lines exercised
networkly_web/capture/discovery.py,412,_inverted_reading,False,26,24,Some body lines exercised
networkly_web/capture/discovery.py,531,signature_facts,False,19,19,All body lines exercised
networkly_web/capture/discovery.py,588,_signature_role,False,1,1,All body lines exercised
networkly_web/capture/discovery.py,610,split_display_name,False,19,19,All body lines exercised
networkly_web/capture/discovery.py,641,display_subject,False,8,8,All body lines exercised
networkly_web/capture/discovery.py,707,_name_tokens,False,9,9,All body lines exercised
networkly_web/capture/discovery.py,726,names_equivalent,False,14,14,All body lines exercised
networkly_web/capture/discovery.py,768,_name_shortening,False,16,15,Some body lines exercised
networkly_web/capture/discovery.py,792,_mailbox_parts,False,5,5,All body lines exercised
networkly_web/capture/discovery.py,800,_org_label,False,6,6,All body lines exercised
networkly_web/capture/discovery.py,814,_personal_localpart,False,6,6,All body lines exercised
networkly_web/capture/discovery.py,827,routing_variant,False,9,9,All body lines exercised
networkly_web/capture/discovery.py,864,duplicate_evidence,False,23,22,Some body lines exercised
networkly_web/capture/discovery.py,969,_names_two_directory_firms,False,6,6,All body lines exercised
networkly_web/capture/discovery.py,996,_match_existing,False,17,17,All body lines exercised
networkly_web/capture/discovery.py,1062,_evidence_kind,False,3,3,All body lines exercised
networkly_web/capture/discovery.py,1106,_evidence_line,False,9,8,Some body lines exercised
networkly_web/capture/discovery.py,1124,_parse_occurred_at,False,8,8,All body lines exercised
networkly_web/capture/discovery.py,1140,consider_finding,False,81,78,Some body lines exercised
networkly_web/capture/discovery.py,1411,school_tokens,False,4,4,All body lines exercised
networkly_web/capture/discovery.py,1428,names_a_school,False,4,3,Some body lines exercised
networkly_web/capture/discovery.py,1437,school_firm_fields,False,12,12,All body lines exercised
networkly_web/capture/discovery.py,1484,accept,False,5,5,All body lines exercised
networkly_web/capture/discovery.py,1493,_accept,False,37,37,All body lines exercised
networkly_web/capture/discovery.py,1649,dismiss,False,4,4,All body lines exercised
networkly_web/capture/discovery.py,1669,restore,False,5,4,Some body lines exercised
networkly_web/capture/discovery.py,1678,_restore,False,13,13,All body lines exercised
networkly_web/capture/discovery.py,1721,_resolve,False,3,3,All body lines exercised
networkly_web/capture/enrichment.py,27,prepare_findings,False,25,20,Some body lines exercised
networkly_web/capture/enrichment.py,40,prepare_findings.classify,False,15,13,Some body lines exercised
networkly_web/capture/gcal_live.py,123,is_configured,False,1,1,All body lines exercised
networkly_web/capture/gcal_live.py,146,build_auth_url,False,1,1,All body lines exercised
networkly_web/capture/gcal_live.py,159,_flow,False,1,1,All body lines exercised
networkly_web/capture/gcal_live.py,171,connect_calendar,False,18,17,Some body lines exercised
networkly_web/capture/gcal_live.py,240,disconnect,False,2,2,All body lines exercised
networkly_web/capture/gcal_live.py,264,_credentials,False,1,1,All body lines exercised
networkly_web/capture/gcal_live.py,273,_calendar_client,False,1,1,All body lines exercised
networkly_web/capture/gcal_live.py,280,_zone_of,False,5,3,Some body lines exercised
networkly_web/capture/gcal_live.py,301,_event_zone,False,7,7,All body lines exercised
networkly_web/capture/gcal_live.py,321,_parse_start,False,15,14,Some body lines exercised
networkly_web/capture/gcal_live.py,380,GcalSyncResult.changed,False,1,1,All body lines exercised
networkly_web/capture/gcal_live.py,383,GcalSyncResult.as_stats,False,1,1,All body lines exercised
networkly_web/capture/gcal_live.py,394,GcalSyncResult.summary,False,4,3,Some body lines exercised
networkly_web/capture/gcal_live.py,410,_list_events,False,36,35,Some body lines exercised
networkly_web/capture/gcal_live.py,480,_reconcile_missing_events,False,41,36,Some body lines exercised
networkly_web/capture/gcal_live.py,544,_connection_snapshot,False,1,1,All body lines exercised
networkly_web/capture/gcal_live.py,551,_upsert_event,False,63,61,Some body lines exercised
networkly_web/capture/gcal_live.py,719,sync_connection,False,38,38,All body lines exercised
networkly_web/capture/gmail.py,221,SyncResult.touches_written,False,1,1,All body lines exercised
networkly_web/capture/gmail.py,243,SyncResult.as_stats,False,1,1,All body lines exercised
networkly_web/capture/gmail.py,313,GmailFindingsProvider.build_event,False,4,4,All body lines exercised
networkly_web/capture/gmail.py,354,_match_contact,False,22,22,All body lines exercised
networkly_web/capture/gmail.py,441,thread_stage_rank,False,3,3,All body lines exercised
networkly_web/capture/gmail.py,454,_logged_recently,False,3,3,All body lines exercised
networkly_web/capture/gmail.py,480,_outranked_later,False,4,4,All body lines exercised
networkly_web/capture/gmail.py,531,_outbound_on_thread,False,2,2,All body lines exercised
networkly_web/capture/gmail.py,542,_outbound_logged_near,False,3,3,All body lines exercised
networkly_web/capture/gmail.py,561,_merge_shaped_send,False,10,9,Some body lines exercised
networkly_web/capture/gmail.py,596,_follow_up_action,False,15,15,All body lines exercised
networkly_web/capture/gmail.py,662,_finding_occurred_at,False,9,8,Some body lines exercised
networkly_web/capture/gmail.py,689,_append_note,False,3,3,All body lines exercised
networkly_web/capture/gmail.py,703,_note_bounce,False,1,1,All body lines exercised
networkly_web/capture/gmail.py,710,_note_alternate_email,False,2,2,All body lines exercised
networkly_web/capture/gmail.py,717,_record_pattern_evidence,False,12,12,All body lines exercised
networkly_web/capture/gmail.py,752,_zone_of,False,5,5,All body lines exercised
networkly_web/capture/gmail.py,771,_user_aware,False,7,7,All body lines exercised
networkly_web/capture/gmail.py,793,_upsert_scheduled_chat,False,56,56,All body lines exercised
networkly_web/capture/gmail.py,1072,_retire_cancelled_chat,False,15,14,Some body lines exercised
networkly_web/capture/gmail.py,1176,_touch_kind_for,False,10,10,All body lines exercised
networkly_web/capture/gmail.py,1214,_bulk_already_logged,False,3,2,Some body lines exercised
networkly_web/capture/gmail.py,1242,apply_findings,False,9,8,Some body lines exercised
networkly_web/capture/gmail.py,1263,_apply_findings,False,186,184,Some body lines exercised
networkly_web/capture/gmail.py,1827,_stamp_subject,False,5,5,All body lines exercised
networkly_web/capture/gmail.py,1855,_record,False,1,1,All body lines exercised
networkly_web/capture/gmail_live.py,241,_excluded_by_labels,False,1,1,All body lines exercised
networkly_web/capture/gmail_live.py,295,_ics_zone,False,7,7,All body lines exercised
networkly_web/capture/gmail_live.py,331,is_configured,False,1,1,All body lines exercised
networkly_web/capture/gmail_live.py,347,is_push_configured,False,1,1,All body lines exercised
networkly_web/capture/gmail_live.py,363,token_keys,False,2,2,All body lines exercised
networkly_web/capture/gmail_live.py,375,_fernet,False,7,7,All body lines exercised
networkly_web/capture/gmail_live.py,407,rotate_token,False,1,1,All body lines exercised
networkly_web/capture/gmail_live.py,418,encrypt_token,False,1,1,All body lines exercised
networkly_web/capture/gmail_live.py,422,decrypt_token,False,4,4,All body lines exercised
networkly_web/capture/gmail_live.py,442,_flow,False,1,1,All body lines exercised
networkly_web/capture/gmail_live.py,470,build_auth_url,False,3,3,All body lines exercised
networkly_web/capture/gmail_live.py,489,connect_gmail,False,31,29,Some body lines exercised
networkly_web/capture/gmail_live.py,639,_credentials,False,1,1,All body lines exercised
networkly_web/capture/gmail_live.py,651,_require_active_user,False,2,2,All body lines exercised
networkly_web/capture/gmail_live.py,660,_gmail_client,False,1,1,All body lines exercised
networkly_web/capture/gmail_live.py,664,_matching_grant,False,1,1,All body lines exercised
networkly_web/capture/gmail_live.py,675,require_current_grant,False,3,3,All body lines exercised
networkly_web/capture/gmail_live.py,683,application_transaction,False,11,10,Some body lines exercised
networkly_web/capture/gmail_live.py,706,apply_grant_findings,False,5,5,All body lines exercised
networkly_web/capture/gmail_live.py,716,register_watch,False,32,28,Some body lines exercised
networkly_web/capture/gmail_live.py,778,renew_watches,False,10,9,Some body lines exercised
networkly_web/capture/gmail_live.py,815,free_rescan_unlocks_at,False,7,7,All body lines exercised
networkly_web/capture/gmail_live.py,845,process_notification,False,14,9,Some body lines exercised
networkly_web/capture/gmail_live.py,908,sync_connection,False,58,54,Some body lines exercised
networkly_web/capture/gmail_live.py,1008,preview_sync,False,9,8,Some body lines exercised
networkly_web/capture/gmail_live.py,1051,_fetch_message,False,9,8,Some body lines exercised
networkly_web/capture/gmail_live.py,1081,_list_new_messages,False,37,33,Some body lines exercised
networkly_web/capture/gmail_live.py,1136,_header,False,4,4,All body lines exercised
networkly_web/capture/gmail_live.py,1143,_walk_parts,False,3,3,All body lines exercised
networkly_web/capture/gmail_live.py,1149,_decode_body,False,7,4,Some body lines exercised
networkly_web/capture/gmail_live.py,1161,_extract_ics_schedule,False,29,26,Some body lines exercised
networkly_web/capture/gmail_live.py,1264,IcsRsvp.cancels,False,1,1,All body lines exercised
networkly_web/capture/gmail_live.py,1268,_ics_address,False,2,2,All body lines exercised
networkly_web/capture/gmail_live.py,1274,_ics_cn,False,4,3,Some body lines exercised
networkly_web/capture/gmail_live.py,1284,_ics_rsvp,False,37,34,Some body lines exercised
networkly_web/capture/gmail_live.py,1370,_rsvp_finding,False,14,13,Some body lines exercised
networkly_web/capture/gmail_live.py,1440,_part_content_type,False,4,4,All body lines exercised
networkly_web/capture/gmail_live.py,1447,_is_delivery_status_report,False,5,5,All body lines exercised
networkly_web/capture/gmail_live.py,1480,_looks_like_bounce,False,1,1,All body lines exercised
networkly_web/capture/gmail_live.py,1538,_bounce_recipient,False,21,21,All body lines exercised
networkly_web/capture/gmail_live.py,1567,_bounce_recipient._ok,False,1,1,All body lines exercised
networkly_web/capture/gmail_live.py,1594,_bounce_text,False,8,8,All body lines exercised
networkly_web/capture/gmail_live.py,1620,_message_prose,False,12,10,Some body lines exercised
networkly_web/capture/gmail_live.py,1648,_prose_chat_time,False,6,6,All body lines exercised
networkly_web/capture/gmail_live.py,1669,_one_to_one,False,8,8,All body lines exercised
networkly_web/capture/gmail_live.py,1690,_threaded,False,5,5,All body lines exercised
networkly_web/capture/gmail_live.py,1710,_message_occurred_at,False,8,8,All body lines exercised
networkly_web/capture/gmail_live.py,1726,_outbound_recipients,False,9,9,All body lines exercised
networkly_web/capture/gmail_live.py,1743,classify_message_findings,False,6,6,All body lines exercised
networkly_web/capture/gmail_live.py,1782,_prose_for_outbound,False,5,5,All body lines exercised
networkly_web/capture/gmail_live.py,1808,_outbound_finding,False,4,4,All body lines exercised
networkly_web/capture/gmail_live.py,1882,_prose_for_inbound,False,7,6,Some body lines exercised
networkly_web/capture/gmail_live.py,1909,_classify_message,False,29,28,Some body lines exercised
networkly_web/capture/gmail_live.py,2196,_suppress_stale_bounces,False,17,17,All body lines exercised
networkly_web/capture/gmail_live.py,2225,_sent_sweep_message_ids,False,22,20,Some body lines exercised
networkly_web/capture/gmail_live.py,2284,_message_page,False,14,11,Some body lines exercised
networkly_web/capture/gmail_live.py,2302,_backfill_window_start,False,4,4,All body lines exercised
networkly_web/capture/gmail_live.py,2309,backfill_connection,False,57,55,Some body lines exercised
networkly_web/capture/gmail_live.py,2460,backfill_new_contacts,False,16,16,All body lines exercised
networkly_web/capture/gmail_live.py,2514,run_rescan,False,24,24,All body lines exercised
networkly_web/capture/gmail_residue.py,96,is_configured,False,1,1,All body lines exercised
networkly_web/capture/gmail_residue.py,103,ResidueClassifyError.__init__,False,2,2,All body lines exercised
networkly_web/capture/gmail_residue.py,108,_post_json,False,19,19,All body lines exercised
networkly_web/capture/gmail_residue.py,150,_extract_response_text,False,13,13,All body lines exercised
networkly_web/capture/gmail_residue.py,166,_grounded,False,5,4,Some body lines exercised
networkly_web/capture/gmail_residue.py,190,_message_text,False,7,7,All body lines exercised
networkly_web/capture/gmail_residue.py,205,_classify_one,False,20,20,All body lines exercised
networkly_web/capture/gmail_residue.py,240,_finding_from_genuine_reply,False,14,13,Some body lines exercised
networkly_web/capture/gmail_residue.py,311,run_residue_stage,False,5,5,All body lines exercised
networkly_web/capture/gmail_residue.py,333,_run_residue_stage,False,50,47,Some body lines exercised
networkly_web/capture/gmail_residue.py,374,_run_residue_stage.owner_active,False,1,1,All body lines exercised
networkly_web/capture/google_oauth.py,53,flow,False,1,1,All body lines exercised
networkly_web/capture/google_oauth.py,71,auth_url,False,3,3,All body lines exercised
networkly_web/capture/google_oauth.py,103,credentials,False,7,7,All body lines exercised
networkly_web/capture/google_oauth.py,124,credentials.bounded_request,False,2,2,All body lines exercised
networkly_web/capture/google_revoke.py,56,revoke_token,False,11,10,Some body lines exercised
networkly_web/capture/google_revoke.py,80,_related_connections,False,9,7,Some body lines exercised
networkly_web/capture/google_revoke.py,102,revoke_connection,False,19,19,All body lines exercised
networkly_web/capture/google_revoke.py,143,disconnect_connections,False,13,13,All body lines exercised
networkly_web/capture/google_revoke.py,168,revoke_all_for_user,False,7,7,All body lines exercised
networkly_web/capture/inbound.py,208,InboundVerdict.reason_text,False,1,1,All body lines exercised
networkly_web/capture/inbound.py,212,_headers_map,False,6,6,All body lines exercised
networkly_web/capture/inbound.py,224,looks_like_noreply,False,5,5,All body lines exercised
networkly_web/capture/inbound.py,235,_recipient_addresses,False,2,2,All body lines exercised
networkly_web/capture/inbound.py,240,classify_inbound,False,55,51,Some body lines exercised
networkly_web/capture/locks.py,49,try_mailbox_lock,False,5,4,Some body lines exercised
networkly_web/capture/locks.py,61,unlock_mailbox,False,4,3,Some body lines exercised
networkly_web/capture/locks.py,72,mailbox_lock,False,5,5,All body lines exercised
networkly_web/capture/locks.py,86,enrichment_lock,False,11,11,All body lines exercised
networkly_web/capture/mailfacts.py,234,_sentences,False,1,1,All body lines exercised
networkly_web/capture/mailfacts.py,238,_grounded,False,4,4,All body lines exercised
networkly_web/capture/mailfacts.py,254,_grounded.norm,False,3,3,All body lines exercised
networkly_web/capture/mailfacts.py,262,_quote_of,False,2,2,All body lines exercised
networkly_web/capture/mailfacts.py,270,_resolve_year,False,14,9,Some body lines exercised
networkly_web/capture/mailfacts.py,289,_return_date,False,10,10,All body lines exercised
networkly_web/capture/mailfacts.py,310,_clean_referral_name,False,5,5,All body lines exercised
networkly_web/capture/mailfacts.py,332,_finding_text,False,3,3,All body lines exercised
networkly_web/capture/mailfacts.py,341,_detect_auto,False,30,30,All body lines exercised
networkly_web/capture/mailfacts.py,390,_contact_for,False,4,4,All body lines exercised
networkly_web/capture/mailfacts.py,401,_same_firm_alias_match,False,6,5,Some body lines exercised
networkly_web/capture/mailfacts.py,444,_routing_match,False,8,7,Some body lines exercised
networkly_web/capture/mailfacts.py,455,_routing_match.matches,False,5,4,Some body lines exercised
networkly_web/capture/mailfacts.py,490,_append_note,False,5,5,All body lines exercised
networkly_web/capture/mailfacts.py,501,_remove_note,False,8,8,All body lines exercised
networkly_web/capture/mailfacts.py,512,_snooze_datetime,False,6,4,Some body lines exercised
networkly_web/capture/mailfacts.py,529,_existing_fact,False,1,1,All body lines exercised
networkly_web/capture/mailfacts.py,535,_create_fact,False,2,2,All body lines exercised
networkly_web/capture/mailfacts.py,555,_propose_referral,False,24,18,Some body lines exercised
networkly_web/capture/mailfacts.py,611,consider_finding,False,32,31,Some body lines exercised
networkly_web/capture/mailfacts.py,671,_detect_ai,False,19,19,All body lines exercised
networkly_web/capture/mailfacts.py,707,_apply_auto,False,23,13,Some body lines exercised
networkly_web/capture/mailfacts.py,757,_apply_departed,False,33,33,All body lines exercised
networkly_web/capture/mailfacts.py,841,_apply_address_change,False,15,15,All body lines exercised
networkly_web/capture/mailfacts.py,879,_apply_ooo,False,46,43,Some body lines exercised
networkly_web/capture/mailfacts.py,1003,_extend_snooze,False,6,6,All body lines exercised
networkly_web/capture/mailfacts.py,1015,_record_bounce,False,9,9,All body lines exercised
networkly_web/capture/mailfacts.py,1068,_apply_routing,False,28,24,Some body lines exercised
networkly_web/capture/mailfacts.py,1141,_surface_review,False,7,6,Some body lines exercised
networkly_web/capture/mailfacts.py,1161,address_is_departed,False,4,3,Some body lines exercised
networkly_web/capture/mailfacts.py,1177,dead_addresses,False,7,7,All body lines exercised
networkly_web/capture/mailfacts.py,1225,undo,False,7,6,Some body lines exercised
networkly_web/capture/mailfacts.py,1236,_undo,False,25,20,Some body lines exercised
networkly_web/capture/mailfacts.py,1281,dismiss,False,4,4,All body lines exercised
networkly_web/capture/mailfacts.py,1289,_dismiss,False,5,5,All body lines exercised
networkly_web/capture/management/commands/audit_chat_claims.py,57,_evidence,False,11,11,All body lines exercised
networkly_web/capture/management/commands/audit_chat_claims.py,87,Command.add_arguments,False,3,3,All body lines exercised
networkly_web/capture/management/commands/audit_chat_claims.py,95,Command.handle,False,23,20,Some body lines exercised
networkly_web/capture/management/commands/audit_chat_claims.py,150,Command._revert,False,13,13,All body lines exercised
networkly_web/capture/management/commands/backfill_touch_subjects.py,71,Command.add_arguments,False,4,4,All body lines exercised
networkly_web/capture/management/commands/backfill_touch_subjects.py,91,Command.handle,False,40,39,Some body lines exercised
networkly_web/capture/management/commands/backfill_touch_subjects.py,195,Command._section,False,5,5,All body lines exercised
networkly_web/capture/management/commands/backfill_touch_subjects.py,204,Command._rows,False,5,4,Some body lines exercised
networkly_web/capture/management/commands/capture_autopilot.py,57,Command.add_arguments,False,5,5,All body lines exercised
networkly_web/capture/management/commands/capture_autopilot.py,73,Command.handle,False,38,21,Some body lines exercised
networkly_web/capture/management/commands/capture_autopilot_worker.py,48,Command.add_arguments,False,2,2,All body lines exercised
networkly_web/capture/management/commands/capture_autopilot_worker.py,55,Command.handle,False,2,2,All body lines exercised
networkly_web/capture/management/commands/capture_autopilot_worker.py,63,Command._tick,False,25,16,Some body lines exercised
networkly_web/capture/management/commands/capture_discover.py,116,Command.add_arguments,False,5,5,All body lines exercised
networkly_web/capture/management/commands/capture_discover.py,126,Command.handle,False,69,57,Some body lines exercised
networkly_web/capture/management/commands/capture_gmail.py,50,sync_window_days,False,5,4,Some body lines exercised
networkly_web/capture/management/commands/capture_gmail.py,73,Command.add_arguments,False,4,4,All body lines exercised
networkly_web/capture/management/commands/capture_gmail.py,85,Command.handle,False,27,22,Some body lines exercised
networkly_web/capture/management/commands/capture_gmail.py,130,Command._report,False,9,8,Some body lines exercised
networkly_web/capture/management/commands/capture_gmail.py,160,_read,False,5,3,Some body lines exercised
networkly_web/capture/management/commands/capture_openers.py,43,Command.add_arguments,False,3,3,All body lines exercised
networkly_web/capture/management/commands/capture_openers.py,48,Command.handle,False,37,31,Some body lines exercised
networkly_web/capture/management/commands/capture_worklist.py,56,Command.add_arguments,False,2,2,All body lines exercised
networkly_web/capture/management/commands/capture_worklist.py,64,Command.handle,False,14,12,Some body lines exercised
networkly_web/capture/management/commands/gcal_sync.py,43,Command.add_arguments,False,2,2,All body lines exercised
networkly_web/capture/management/commands/gcal_sync.py,53,Command.handle,False,4,4,All body lines exercised
networkly_web/capture/management/commands/gcal_sync.py,59,Command._sync,False,42,42,All body lines exercised
networkly_web/capture/management/commands/gmail_backfill.py,110,Command.add_arguments,False,2,2,All body lines exercised
networkly_web/capture/management/commands/gmail_backfill.py,117,Command.handle,False,27,20,Some body lines exercised
networkly_web/capture/management/commands/gmail_backfill.py,195,Command._run_backfill,False,8,8,All body lines exercised
networkly_web/capture/management/commands/gmail_backfill.py,217,Command._run_backfill_locked,False,26,18,Some body lines exercised
networkly_web/capture/management/commands/gmail_backfill.py,278,Command._run_rescan,False,8,8,All body lines exercised
networkly_web/capture/management/commands/gmail_backfill.py,295,Command._run_rescan_locked,False,29,21,Some body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,177,auto_spacing,False,3,3,All body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,198,Command.add_arguments,False,4,4,All body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,223,Command.handle,False,21,21,All body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,261,Command._idle,False,9,7,Some body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,286,Command._loop,False,22,20,Some body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,340,Command._beat,False,6,6,All body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,356,Command._install_signal_handlers,False,9,7,Some body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,373,Command._install_signal_handlers._request_stop,False,1,1,All body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,382,Command._install_signal_handlers._restore,False,5,3,Some body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,393,Command._select,False,4,4,All body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,417,Command._run_pass,False,27,26,Some body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,458,Command._poll_one,False,36,33,Some body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,574,Command._record_outcome,False,7,7,All body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,585,Command._record_error,False,1,1,All body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,595,Command._write_import,False,4,2,Some body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,607,Command._sync_summary,False,6,6,All body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,618,Command._sync_details,False,4,4,All body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,627,Command._looks_revoked,False,1,1,All body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,639,Command._revocation_note,False,3,2,Some body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,644,Command._handle_refresh_error,False,9,8,Some body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,664,Command._try_lock,False,1,1,All body lines exercised
networkly_web/capture/management/commands/gmail_poll.py,670,Command._unlock,False,1,1,All body lines exercised
networkly_web/capture/management/commands/gmail_pubsub_listen.py,41,Command.add_arguments,False,1,1,All body lines exercised
networkly_web/capture/management/commands/gmail_pubsub_listen.py,48,Command.handle,False,30,24,Some body lines exercised
networkly_web/capture/management/commands/gmail_pubsub_listen.py,81,Command.handle._process,False,5,5,All body lines exercised
networkly_web/capture/management/commands/gmail_pubsub_listen.py,164,Command.handle._callback,False,7,7,All body lines exercised
networkly_web/capture/management/commands/gmail_watch_renew.py,30,Command.handle,False,8,8,All body lines exercised
networkly_web/capture/management/commands/opener_worklist.py,40,Command.add_arguments,False,2,2,All body lines exercised
networkly_web/capture/management/commands/opener_worklist.py,44,Command.handle,False,21,19,Some body lines exercised
networkly_web/capture/management/commands/opener_worklist.py,74,Command.handle.clean,False,1,1,All body lines exercised
networkly_web/capture/management/commands/reclassify_inbound_touches.py,48,Command.add_arguments,False,2,2,All body lines exercised
networkly_web/capture/management/commands/reclassify_inbound_touches.py,59,Command.handle,False,40,31,Some body lines exercised
networkly_web/capture/management/commands/rotate_gmail_tokens.py,46,Command.add_arguments,False,1,1,All body lines exercised
networkly_web/capture/management/commands/rotate_gmail_tokens.py,53,Command.handle,False,35,29,Some body lines exercised
networkly_web/capture/models.py,157,ContactProposal.__str__,False,1,0,Body not exercised
